 23488061         F.De corte+  1988  58-CE-141  --  -- 2.53E-02  NAN 5.76E-01 6.91E-03
 33109006  Priyada Panikkath+  2017  58-CE-141  --  -- 2.53E-02  NAN 4.40E-01 2.00E-02
 33109007  Priyada Panikkath+  2017  58-CE-141  --  -- 2.53E-02  NAN 4.40E-01 1.45E-02
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 12053002   S.Katcoff+  1949  58-CE-141  MXW  -- 2.53E-02  NAN 3.10E-01 7.00E-02
 11596015  D.J.Hughes+  1950  58-CE-141  MXW  -- 2.53E-02  NAN 2.40E-01      NAN
 11507075  H.Pomerance  1952  58-CE-141  MXW  -- 2.53E-02  NAN 6.30E-01 6.30E-02
 12056002   P.M.Lantz+  1964  58-CE-141  MXW  -- 2.53E-02  NAN 5.90E-01 6.00E-02
 20044002    J.Alstad+  1967  58-CE-141  MXW  -- 2.53E-02  NAN 5.40E-01 4.00E-02
 14346006    S.Torrel+  2012  58-CE-141  MXW  -- 2.50E-02  NAN 5.10E-01 2.00E-02
 12866130     R.E.Heft  1978  58-CE-141  SPA  -- 2.50E-02  NAN 5.82E-01 5.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002128  S.F.Mughabghab  2006  58-CE-141  --  RECOM 2.53E-02  NAN 5.80E-01 2.00E-02



58-Ce-141 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     2.90E+01 (+/-  3.00E+00)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.90E+01 (+/-  3.00E+00)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 12056004  P.M.Lantz+  1964  58-CE-142  SPA  -- 2.53E-02  NAN 2.90E+01 3.00E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002131  S.F.Mughabghab  2006  58-CE-142  --  RECOM 2.53E-02  NAN 2.90E+01 3.00E+00



58-Ce-142 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     9.60E-01 (+/-  2.00E-02)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     9.74E-01 (+/-  9.74E-03)
# EXFOR MXW/SPA data mean
#     9.63E-01 (+/-  9.50E-02)
# ------ EXFOR data ------
  dataset  firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 23488062  F.De corte+  1988  58-CE-143  --  -- 2.53E-02  NAN 9.74E-01 9.74E-03
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 12053003   S.Katcoff+  1949  58-CE-143  MXW  -- 2.53E-02  NAN 9.50E-01 1.80E-01
 11596016  D.J.Hughes+  1950  58-CE-143  MXW  -- 2.53E-02  NAN 7.20E-01      NAN
 11507076  H.Pomerance  1952  58-CE-143  MXW  -- 2.53E-02  NAN 1.76E+00 2.64E-01
 12051002     L.P.Roy+  1956  58-CE-143  MXW  -- 2.53E-02  NAN 9.50E-01 1.00E-02
 20044004    J.Alstad+  1967  58-CE-143  MXW  -- 2.53E-02  NAN 9.40E-01 9.00E-02
 14346007    S.Torrel+  2012  58-CE-143  MXW  -- 2.50E-02  NAN 5.10E-01 2.00E-02
 11625025     W.S.Lyon  1960  58-CE-143  SPA  -- 2.53E-02  NAN 9.10E-01 9.10E-02
 12866132     R.E.Heft  1978  58-CE-143  SPA  -- 2.50E-02  NAN 9.67E-01 1.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002133  S.F.Mughabghab  2006  58-CE-143  --  RECOM 2.53E-02  NAN 9.70E-01 2.00E-02



58-Ce-143 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     6.00E+00 (+/-  7.00E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     6.00E+00 (+/-  7.00E-01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 14525002    L.P.Roy+  1956  58-CE-144  SPA  -- 2.53E-02  NAN 6.00E+00 7.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002136  S.F.Mughabghab  2006  58-CE-144  --  RECOM 2.53E-02  NAN 6.00E+00 7.00E-01



58-Ce-144 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.00E+00 (+/-  1.00E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.00E+00 (+/-  1.00E-01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 12055002   P.M.Lantz  1962  58-CE-145  MXW  -- 2.53E-02  NAN 1.00E+00 1.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002137  S.F.Mughabghab  2006  58-CE-145  --  RECOM 2.53E-02  NAN 1.00E+00 1.00E-01



59-Pr-141 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.13E+01  (+/-  2.00E-01)
# EXFOR data mean
#     1.12E+01 (+/-  1.08E+00)
# EXFOR MXW/SPA data mean
#     1.02E+01 (+/-  8.35E-01)
# ------ EXFOR data ------
  dataset        firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 23488063        F.De corte+  1988  59-PR-142  --  -- 2.53E-02  NAN 1.12E+01 1.57E+00
 22865003       K.Kobayashi+  2002  59-PR-142  --  -- 2.53E-02  NAN 1.16E+01 1.30E+00
 23266130  F.Farina arbocco+  2013  59-PR-142  --  -- 2.53E-02  NAN 1.13E+01 1.00E-01
 23266131  F.Farina arbocco+  2013  59-PR-142  --  -- 2.53E-02  NAN 1.13E+01      NAN
 33097004       P.Panikkath+  2016  59-PR-142  --  -- 2.53E-02  NAN 1.14E+01 1.29E+00
 33097005       P.Panikkath+  2016  59-PR-142  --  -- 2.53E-02  NAN 1.04E+01 1.15E+00
# ------ MXW/SPA data ------
  dataset  firstauthor  year          sf4  sf8 sf9       en  den    ydata   yddata
 11447095     L.Seren+  1947    59-PR-142  MXW  -- 2.53E-02  NAN 1.01E+01 2.02E+00
 11047046  H.Pomerance  1951    59-PR-142  MXW  -- 2.53E-02  NAN 1.12E+01 6.00E-01
 21469010  J.D.Cummins  1957    59-PR-142  MXW  -- 2.53E-02  NAN 1.16E+01 2.00E-01
 12023004      E.Fehr+  1960    59-PR-142  MXW  -- 2.53E-02  NAN 9.20E+00 1.00E+00
 11625026     W.S.Lyon  1960    59-PR-142  SPA  -- 2.53E-02  NAN 1.09E+01 1.09E+00
 12866134     R.E.Heft  1978    59-PR-142  SPA  -- 2.50E-02  NAN 8.36E+00 1.00E-01
 21261002      J.Kern+  1967  59-PR-142-M  MXW  -- 2.53E-02  NAN 3.70E+00 5.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year          sf4 sf8    sf9       en  den    ydata   yddata
 30224004  R.L.Zimmerman+  1967    59-PR-142  --  DERIV 2.53E-02  NAN 1.15E+01 1.00E+00
 22450024        K.Knopf+  1997    59-PR-142  --  DERIV 2.53E-02  NAN 1.27E+01 6.00E-01
 V1002139  S.F.Mughabghab  2006    59-PR-142  --  RECOM 2.53E-02  NAN 1.15E+01 3.00E-01
 V1002139  S.F.Mughabghab  2006  59-PR-142-M  --  RECOM 2.53E-02  NAN 3.90E+00 3.00E-01



59-Pr-142 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     2.00E+01 (+/-  3.00E+00)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.80E+01 (+/-  3.00E+00)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11851003    R.Smith+  1955  59-PR-143  MXW  -- 2.53E-02  NAN 1.80E+01 3.00E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002142  S.F.Mughabghab  2006  59-PR-143  --  RECOM 2.53E-02  NAN 2.00E+01 3.00E+00



59-Pr-143 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     9.00E+01  (+/-  1.00E+01)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     8.90E+01 (+/-  1.00E+01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 12052002    J.C.Roy+  1959  59-PR-144  MXW  -- 2.53E-02  NAN 8.90E+01 1.00E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002143  S.F.Mughabghab  2006  59-PR-144  --  RECOM 2.53E-02  NAN 9.00E+01 1.00E+01



60-Nd-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset   firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 11028018  J.W.Meadows+  1961  --  --  -- 2.53E-02  NAN 4.99E+01 2.20E+00
# ------ MXW/SPA data ------
  dataset  firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 11047047  H.Pomerance  1951  --  MXW  -- 2.53E-02  NAN 4.40E+01 2.00E+00
 21415005   J.Ailloud+  1952  --  MXW  -- 2.53E-02  NAN 4.32E+01 1.00E+00
 11528037  S.P.Harris+  1950  --  SPA  -- 2.53E-02  NAN 5.20E+01 2.60E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 10501022      S.S.Malik+  1970  --  --  DERIV 2.53E-02  NAN 5.80E+01 1.90E+00
 22450026        K.Knopf+  1997  --  --  DERIV 2.53E-02  NAN 5.80E+01 1.00E+00
 V1002145  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 5.01E+01 1.40E+00



60-Nd-142 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.87E+01 (+/-  7.00E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.56E+01 (+/-  2.65E+00)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507077  H.Pomerance  1952  60-ND-143  MXW  -- 2.53E-02  NAN 1.85E+01 2.22E+00
 21467002  M.J.Cabell+  1968  60-ND-143  MXW  -- 2.53E-02  NAN 1.88E+01 7.30E-01
 12067004    D.C.Hess+  1949  60-ND-143  SPA  -- 2.53E-02  NAN 1.20E+01      NAN
 12059005  W.H.Walker+  1953  60-ND-143  SPA  -- 2.53E-02  NAN 1.30E+01 5.00E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002147  S.F.Mughabghab  2006  60-ND-143  --  RECOM 2.53E-02  NAN 1.87E+01 7.00E-01



60-Nd-143 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     3.25E+02  (+/-  1.00E+01)
# EXFOR data mean
#     3.34E+02 (+/-  1.29E+01)
# EXFOR MXW/SPA data mean
#     2.91E+02 (+/-  2.24E+01)
# ------ EXFOR data ------
  dataset      firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 21204004          H.J.Hay  1958  60-ND-144  --  -- 2.53E-02  NAN 3.43E+02 2.00E+01
 20638042  R.B.Tattersall+  1960  60-ND-144  --  -- 2.53E-02  NAN 3.36E+02 1.00E+01
 21467006      M.J.Cabell+  1968  60-ND-144  --  -- 2.53E-02  NAN 3.18E+02 1.36E+01
 40290013   V.P.Vertebnyj+  1974  60-ND-144  --  -- 2.53E-02  NAN 3.38E+02 8.00E+00
 21563002         M.Lucas+  1977  60-ND-144  --  -- 2.53E-02  NAN 3.35E+02      NAN
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507078  H.Pomerance  1952  60-ND-144  MXW  -- 2.53E-02  NAN 2.92E+02 2.34E+01
 21469012  J.D.Cummins  1957  60-ND-144  MXW  -- 2.53E-02  NAN 2.36E+02 1.30E+01
 21467003  M.J.Cabell+  1968  60-ND-144  MXW  -- 2.53E-02  NAN 3.16E+02 1.35E+01
 21302002    M.Asghar+  1978  60-ND-144  MXW  -- 2.50E-02  NAN 3.25E+02      NAN
 12067002    D.C.Hess+  1949  60-ND-144  SPA  -- 2.53E-02  NAN 2.40E+02 5.00E+01
 12059002  W.H.Walker+  1953  60-ND-144  SPA  -- 2.53E-02  NAN 3.34E+02 1.20E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002150  S.F.Mughabghab  2006  60-ND-144  --  RECOM 2.53E-02  NAN 3.25E+02 1.00E+01



60-Nd-144 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     3.60E+00 (+/-  3.00E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     5.84E+00 (+/-  2.30E+00)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507079  H.Pomerance  1952  60-ND-145  MXW  -- 2.53E-02  NAN 4.80E+00 5.76E-01
 21467004  M.J.Cabell+  1968  60-ND-145  MXW  -- 2.53E-02  NAN 3.58E+00 3.10E-01
 12067005    D.C.Hess+  1949  60-ND-145  SPA  -- 2.53E-02  NAN 1.50E+01      NAN
 12059006  W.H.Walker+  1953  60-ND-145  SPA  -- 2.53E-02  NAN 0.00E+00 6.00E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002153  S.F.Mughabghab  2006  60-ND-145  --  RECOM 2.53E-02  NAN 3.60E+00 3.00E-01



60-Nd-145 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     4.22E+01  (+/-  3.00E+00)
# EXFOR data mean
#     4.76E+01 (+/-  2.32E+00)
# EXFOR MXW/SPA data mean
#     4.03E+01 (+/-  4.12E+00)
# ------ EXFOR data ------
  dataset      firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 21325007    N.J.Pattenden  1958  60-ND-146  --  -- 2.53E-02  NAN 5.10E+01 3.00E+00
 20638044  R.B.Tattersall+  1960  60-ND-146  --  -- 2.53E-02  NAN 4.93E+01 1.50E+00
 21467007      M.J.Cabell+  1968  60-ND-146  --  -- 2.53E-02  NAN 4.05E+01 2.10E+00
 40290015   V.P.Vertebnyj+  1974  60-ND-146  --  -- 2.53E-02  NAN 5.10E+01 1.00E+00
 21563003         M.Lucas+  1977  60-ND-146  --  -- 2.53E-02  NAN 4.60E+01 4.00E+00
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507080  H.Pomerance  1952  60-ND-146  MXW  -- 2.53E-02  NAN 5.20E+01 4.16E+00
 21467005  M.J.Cabell+  1968  60-ND-146  MXW  -- 2.53E-02  NAN 4.21E+01 2.20E+00
 12067003    D.C.Hess+  1949  60-ND-146  SPA  -- 2.53E-02  NAN 3.00E+01      NAN
 12059003  W.H.Walker+  1953  60-ND-146  SPA  -- 2.53E-02  NAN 3.70E+01 6.00E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002156  S.F.Mughabghab  2006  60-ND-146  --  RECOM 2.53E-02  NAN 5.00E+01 1.00E+00



60-Nd-146 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.49E+00  (+/-  6.00E-02)
# EXFOR data mean
#     1.38E+00 (+/-  5.17E-02)
# EXFOR MXW/SPA data mean
#     5.64E+00 (+/-  1.04E+00)
# ------ EXFOR data ------
  dataset    firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 20625018  E.M.Gryntakis  1976  60-ND-147  --  -- 2.53E-02  NAN 1.31E+00 6.00E-02
 23488064    F.De corte+  1988  60-ND-147  --  -- 2.53E-02  NAN 1.45E+00 4.35E-02
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507081  H.Pomerance  1952  60-ND-147  MXW  -- 2.53E-02  NAN 9.80E+00 7.84E-01
 20044006    J.Alstad+  1967  60-ND-147  MXW  -- 2.53E-02  NAN 1.30E+00 1.00E-01
 20853009    M.Takiue+  1978  60-ND-147  MXW  -- 2.53E-02  NAN 1.36E+00 5.00E-02
 12067006    D.C.Hess+  1949  60-ND-147  SPA  -- 2.53E-02  NAN 2.00E+01      NAN
 12059007  W.H.Walker+  1953  60-ND-147  SPA  -- 2.53E-02  NAN 3.70E+00 5.00E+00
 13492002  R.S.Mowatt+  1968  60-ND-147  SPA  -- 2.53E-02  NAN 1.80E+00 3.00E-01
 12866136     R.E.Heft  1978  60-ND-147  SPA  -- 2.50E-02  NAN 1.55E+00 3.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002159  S.F.Mughabghab  2006  60-ND-147  --  RECOM 2.53E-02  NAN 1.49E+00 6.00E-02



60-Nd-147 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     2.40E+02 (+/-  8.20E+01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     4.40E+02 (+/-  1.50E+02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 20556002     D.Heck+  1974  60-ND-148  SPA  -- 2.53E-02  NAN 4.40E+02 1.50E+02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002162  S.F.Mughabghab  2006  60-ND-148  --  RECOM 2.53E-02  NAN 4.40E+02 1.50E+02



60-Nd-148 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     2.57E+00  (+/-  7.00E-02)
# EXFOR data mean
#     2.44E+00 (+/-  1.43E-01)
# EXFOR MXW/SPA data mean
#     9.94E+00 (+/-  4.68E-01)
# ------ EXFOR data ------
  dataset    firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 20625020  E.M.Gryntakis  1976  60-ND-149  --  -- 2.53E-02  NAN 2.45E+00 1.40E-01
 23488065    F.De corte+  1988  60-ND-149  --  -- 2.53E-02  NAN 2.36E+00 1.58E-01
 23202004     M.Karadag+  2014  60-ND-149  --  -- 2.53E-02  NAN 2.51E+00 1.30E-01
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507082  H.Pomerance  1952  60-ND-149  MXW  -- 2.53E-02  NAN 3.30E+00 9.90E-01
 12049003    C.P.Ruiz+  1964  60-ND-149  MXW  -- 2.53E-02  NAN 2.54E+00 1.80E-01
 20044008    J.Alstad+  1967  60-ND-149  MXW  -- 2.53E-02  NAN 2.50E+00 2.00E-01
 12067007    D.C.Hess+  1949  60-ND-149  SPA  -- 2.53E-02  NAN 4.50E+01      NAN
 12059004  W.H.Walker+  1953  60-ND-149  SPA  -- 2.53E-02  NAN 3.70E+00 9.00E-01
 12866138     R.E.Heft  1978  60-ND-149  SPA  -- 2.50E-02  NAN 2.58E+00 7.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002164  S.F.Mughabghab  2006  60-ND-149  --  RECOM 2.53E-02  NAN 2.58E+00 7.00E-02



60-Nd-150 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.04E+00  (+/-  4.00E-02)
# EXFOR data mean
#     1.01E+00 (+/-  3.46E-02)
# EXFOR MXW/SPA data mean
#     8.57E+00 (+/-  2.78E+00)
# ------ EXFOR data ------
  dataset    firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 20625022  E.M.Gryntakis  1976  60-ND-151  --  -- 2.53E-02  NAN 1.17E+00 7.00E-02
 20625022  E.M.Gryntakis  1976  60-ND-151  --  -- 2.53E-02  NAN 9.50E-01 2.00E-02
 23488066    F.De corte+  1988  60-ND-151  --  -- 2.53E-02  NAN 9.10E-01 1.37E-02
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507083  H.Pomerance  1952  60-ND-151  MXW  -- 2.53E-02  NAN 2.90E+00 1.45E+00
 31244010    M.Sehgal+  1959  60-ND-151  MXW  -- 2.53E-02  NAN 1.50E+00 2.00E-01
 20044010    J.Alstad+  1967  60-ND-151  MXW  -- 2.53E-02  NAN 1.00E+00 2.00E-01
 12067008    D.C.Hess+  1949  60-ND-151  SPA  -- 2.53E-02  NAN 4.50E+01      NAN
 12059008  W.H.Walker+  1953  60-ND-151  SPA  -- 2.53E-02  NAN 0.00E+00 1.20E+01
 12866140     R.E.Heft  1978  60-ND-151  SPA  -- 2.50E-02  NAN 1.03E+00 4.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002167  S.F.Mughabghab  2006  60-ND-151  --  RECOM 2.53E-02  NAN 1.04E+00 4.00E-02



61-Pm-146 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     8.40E+03 (+/-  1.68E+03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     8.40E+03 (+/-  1.68E+03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset    firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 12089002  J.J.Pinajian+  1967  61-PM-147  SPA  -- 2.53E-02  NAN 8.40E+03 1.68E+03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002169  S.F.Mughabghab  2006  61-PM-147  --  RECOM 2.53E-02  NAN 8.40E+03 1.68E+03



61-Pm-147 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.68E+02  (+/-  3.50E+00)
# EXFOR data mean
#     9.00E+01 (+/-  2.00E+01)
# EXFOR MXW/SPA data mean
#     1.30E+02 (+/-  5.00E+01)
# ------ EXFOR data ------
  dataset    firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 40363003  V.K.Gorshkov+  1957  61-PM-148  --  -- 2.50E-02  NAN 9.00E+01 2.00E+01
# ------ MXW/SPA data ------
  dataset     firstauthor  year          sf4  sf8 sf9       en  den    ydata   yddata
 12149002     G.W.Parker+  1947    61-PM-148  MXW  -- 2.53E-02  NAN 6.00E+01      NAN
 12010004    D.Bidinosti+  1958    61-PM-148  SPA  -- 2.53E-02  NAN 2.00E+02 5.00E+01
 12100004    R.P.Schuman+  1962  61-PM-148-G  MXW  -- 2.53E-02  NAN 1.24E+02 1.30E+01
 20631003     N.C.Fenner+  1967  61-PM-148-G  MXW  -- 2.53E-02  NAN 8.20E+01 8.00E+00
 20458002      M.J.Cabell  1970  61-PM-148-G  MXW  -- 2.53E-02  NAN 9.60E+01 1.80E+00
 10151002     R.S.Mowatt+  1971  61-PM-148-G  MXW  -- 2.53E-02  NAN 9.40E+01 1.00E+01
 12126004  R.W.Stoughton+  1960  61-PM-148-G  SPA  -- 2.53E-02  NAN 1.40E+02      NAN
 12100002    R.P.Schuman+  1962  61-PM-148-M  MXW  -- 2.53E-02  NAN 1.11E+02 1.10E+01
 20631002     N.C.Fenner+  1967  61-PM-148-M  MXW  -- 2.53E-02  NAN 7.20E+01 7.00E+00
 10151003     R.S.Mowatt+  1971  61-PM-148-M  MXW  -- 2.53E-02  NAN 7.24E+01 3.00E+00
 12126002  R.W.Stoughton+  1960  61-PM-148-M  SPA  -- 2.53E-02  NAN 1.20E+02      NAN
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year          sf4 sf8    sf9       en  den    ydata   yddata
 V1002170  S.F.Mughabghab  2006    61-PM-148  --  RECOM 2.53E-02  NAN 1.68E+02 3.50E+00
 V1002170  S.F.Mughabghab  2006  61-PM-148-G  --  RECOM 2.53E-02  NAN 9.60E+01 1.80E+00
 V1002170  S.F.Mughabghab  2006  61-PM-148-M  --  RECOM 2.53E-02  NAN 7.24E+01 3.00E+00



61-Pm-148 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     2.00E+03 (+/-  1.00E+03)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.20E+03 (+/-  2.00E+03)
